codigo_comuna,comuna_residencia,fecha,positividad
9101,temuco,2020-07-28,0.04553092789512782
7308,teno,2020-07-28,0.13908987837559267
3103,tierra amarilla,2020-07-28,0.11568467329130641
13303,tiltil,2020-07-28,0.16257906671440506
8207,tirua,2020-07-28,0
2301,tocopilla,2020-07-28,0.08594644206889104
9118,tolten,2020-07-28,NA
8111,tome,2020-07-28,0.09808028686514864
9210,traiguen,2020-07-28,0.08599679187914482
16207,treguaco,2020-07-28,NA
8312,tucapel,2020-07-28,0.09523809523809523
14101,valdivia,2020-07-28,0.03847250757066023
3301,vallenar,2020-07-28,0.04800029412924602
5101,valparaiso,2020-07-28,0.2097195251463264
9211,victoria,2020-07-28,0.059432102910363764
4106,vicuna,2020-07-28,NA
9119,vilcun,2020-07-28,0.06659768802625946
7407,villa alegre,2020-07-28,0.14807279186978434
5804,villa alemana,2020-07-28,0.20635435686488213
9120,villarrica,2020-07-28,0.018633540372670808
5109,vina del mar,2020-07-28,0.17308284664310536
13132,vitacura,2020-07-28,0.07444796100258284
7408,yerbas buenas,2020-07-28,0.09623233908948195
8313,yumbel,2020-07-28,0.17442438513867084
16109,yungay,2020-07-28,0.1063625450180072
5405,zapallar,2020-07-28,NA
11201,aisen,2020-07-29,0.052018737319489194
5602,algarrobo,2020-07-29,0.017857142857142856
13502,alhue,2020-07-29,0.16308498451355594
8314,alto biobio,2020-07-29,NA
3302,alto del carmen,2020-07-29,NA
1107,alto hospicio,2020-07-29,0.1969250059403512
10202,ancud,2020-07-29,0.015593310798790252
4103,andacollo,2020-07-29,0
9201,angol,2020-07-29,0.09595907931031454
2101,antofagasta,2020-07-29,0.18426537860441966
8302,antuco,2020-07-29,NA
8202,arauco,2020-07-29,0.10854189650108018
15101,arica,2020-07-29,0.29477879501713744
13402,buin,2020-07-29,0.10947708234016751
16102,bulnes,2020-07-29,0.22128749261102204
5402,cabildo,2020-07-29,0.11904761904761905
12201,cabo de hornos,2020-07-29,NA
8303,cabrero,2020-07-29,0.05337519623233909
2201,calama,2020-07-29,0.18373454129219569
10102,calbuco,2020-07-29,0.08768214117219253
3102,caldera,2020-07-29,0.05551612087941239
5502,calera,2020-07-29,0.324310749049425
13403,calera de tango,2020-07-29,0.0573352417890233
5302,calle larga,2020-07-29,0.12964416535845108
15102,camarones,2020-07-29,NA
1402,camina,2020-07-29,NA
4202,canela,2020-07-29,0.06575963718820861
8203,canete,2020-07-29,0.07936870720814883
9102,carahue,2020-07-29,0.11169029015114817
5603,cartagena,2020-07-29,0.11489576475751591
5102,casablanca,2020-07-29,0.13432290403427924
10201,castro,2020-07-29,0.014210296510935578
5702,catemu,2020-07-29,0.13728649354478634
7201,cauquenes,2020-07-29,0.052016201217329035
13102,cerrillos,2020-07-29,0.12385475015707394
13103,cerro navia,2020-07-29,0.14669782173842955
10401,chaiten,2020-07-29,0
3201,chanaral,2020-07-29,0.11806086070791953
7202,chanco,2020-07-29,0.028011204481792715
6302,chepica,2020-07-29,0.1582251082251082
8103,chiguayante,2020-07-29,0.107910716111826
16101,chillan,2020-07-29,0.047505787156660095
16103,chillan viejo,2020-07-29,0.034792250233426705
6303,chimbarongo,2020-07-29,0.278968253968254
9121,cholchol,2020-07-29,0.07619047619047618
16202,cobquecura,2020-07-29,NA
10103,cochamo,2020-07-29,NA
6102,codegua,2020-07-29,0.12518037518037517
16203,coelemu,2020-07-29,0.06873582766439909
16302,coihueco,2020-07-29,0.05423444740214926
6103,coinco,2020-07-29,0.19192665571975917
7402,colbun,2020-07-29,0.10426093514328809
1403,colchane,2020-07-29,NA
13301,colina,2020-07-29,0.11158894061603421
9202,collipulli,2020-07-29,0.016326530612244896
6104,coltauco,2020-07-29,0.36378660159716064
4302,combarbala,2020-07-29,NA
5103,con con,2020-07-29,0.17109030425356955
8101,concepcion,2020-07-29,0.11876823636313061
13104,conchali,2020-07-29,0.167908195415516
7102,constitucion,2020-07-29,0.05861248264120743
8204,contulmo,2020-07-29,NA
3101,copiapo,2020-07-29,0.24009416919069299
4102,coquimbo,2020-07-29,0.22944747987131528
8102,coronel,2020-07-29,0.10934345894896366
11101,coyhaique,2020-07-29,0.00847069597069597
9103,cunco,2020-07-29,0.02074631021999443
9203,curacautin,2020-07-29,0.07908163265306122
13503,curacavi,2020-07-29,0.09930751496348827
8205,curanilahue,2020-07-29,0.0423488076549301
9104,curarrehue,2020-07-29,NA
7103,curepto,2020-07-29,0.18253968253968253
7301,curico,2020-07-29,0.12349451259340981
10205,dalcahue,2020-07-29,NA
3202,diego de almagro,2020-07-29,NA
6105,donihue,2020-07-29,0.2081918081918082
13105,el bosque,2020-07-29,0.14887924548511267
16104,el carmen,2020-07-29,0.06141205285942128
13602,el monte,2020-07-29,0.17186823567186382
5604,el quisco,2020-07-29,0.03870831549402978
5605,el tabo,2020-07-29,NA
7104,empedrado,2020-07-29,NA
9204,ercilla,2020-07-29,0.12290287736716309
13106,estacion central,2020-07-29,0.13465432402593475
8104,florida,2020-07-29,0.1401883830455259
9105,freire,2020-07-29,0.05384615384615384
3303,freirina,2020-07-29,0.2857142857142857
10104,fresia,2020-07-29,0.1023464354029138
10105,frutillar,2020-07-29,0.08561278673534187
14202,futrono,2020-07-29,0
9106,galvarino,2020-07-29,NA
15202,general lagos,2020-07-29,NA
9107,gorbea,2020-07-29,0.00510204081632653
6106,graneros,2020-07-29,0.07369710934227064
5503,hijuelas,2020-07-29,0.34339826839826837
10403,hualaihue,2020-07-29,0.03571428571428571
7302,hualane,2020-07-29,0
8112,hualpen,2020-07-29,0.14038036532206052
8105,hualqui,2020-07-29,0.1446725659960954
1404,huara,2020-07-29,NA
3304,huasco,2020-07-29,0.020405520405520405
13107,huechuraba,2020-07-29,0.14458621267216168
4201,illapel,2020-07-29,0.25590452780302403
13108,independencia,2020-07-29,0.166062121750852
1101,iquique,2020-07-29,0.20192922644190664
13603,isla de maipo,2020-07-29,0.09010487775060627
13109,la cisterna,2020-07-29,0.09536821751471392
5504,la cruz,2020-07-29,0.287211813527603
6202,la estrella,2020-07-29,NA
13110,la florida,2020-07-29,0.11485567735723508
13111,la granja,2020-07-29,0.0685394518063159
4104,la higuera,2020-07-29,0.3080532212885154
5401,la ligua,2020-07-29,0.2604679802955665
13112,la pintana,2020-07-29,0.12471268797519845
13113,la reina,2020-07-29,0.08140192697939598
4101,la serena,2020-07-29,0.19041972744749996
14201,la union,2020-07-29,0.030844155844155844
14203,lago ranco,2020-07-29,0
8304,laja,2020-07-29,0.1553876678876679
13302,lampa,2020-07-29,0.17850883839564072
14103,lanco,2020-07-29,0
6107,las cabras,2020-07-29,0.18863945578231292
13114,las condes,2020-07-29,0.08687681280697265
9108,lautaro,2020-07-29,0.05456532412489746
8201,lebu,2020-07-29,0.019959372637944065
7303,licanten,2020-07-29,0.01680672268907563
5802,limache,2020-07-29,0.11665560262915721
7401,linares,2020-07-29,0.0900894322006819
6203,litueche,2020-07-29,0.16263736263736264
5703,llaillay,2020-07-29,0.16797763639868904
10107,llanquihue,2020-07-29,0.10583899963625736
13115,lo barnechea,2020-07-29,0.099840194353254
13116,lo espejo,2020-07-29,0.07950132512594259
13117,lo prado,2020-07-29,0.10391021569592998
6304,lolol,2020-07-29,NA
9109,loncoche,2020-07-29,NA
7403,longavi,2020-07-29,0.12122849139655863
9205,lonquimay,2020-07-29,NA
8206,los alamos,2020-07-29,0.021882086167800453
5301,los andes,2020-07-29,0.11642330363874358
8301,los angeles,2020-07-29,0.10486888916135982
14104,los lagos,2020-07-29,-1.3877787807814457e-17
10106,los muermos,2020-07-29,0.12658730158730158
9206,los sauces,2020-07-29,0.1273754663155585
4203,los vilos,2020-07-29,0.2369913257656886
8106,lota,2020-07-29,0.1323205429432635
9207,lumaco,2020-07-29,NA
6108,machali,2020-07-29,0.11702352812409739
13118,macul,2020-07-29,0.13718430926948144
14105,mafil,2020-07-29,0.06547619047619048
13119,maipu,2020-07-29,0.14644747089760501
6109,malloa,2020-07-29,0.22060722649715625
6204,marchihue,2020-07-29,NA
2302,maria elena,2020-07-29,0.16999926147483474
13504,maria pinto,2020-07-29,0.11732917728494907
14106,mariquina,2020-07-29,0.01984126984126984
7105,maule,2020-07-29,0.12248089547576563
10108,maullin,2020-07-29,0.15738295318127252
2102,mejillones,2020-07-29,0.15859254046446164
9110,melipeuco,2020-07-29,NA
13501,melipilla,2020-07-29,0.12272748548356084
7304,molina,2020-07-29,0.06407627177061338
4303,monte patria,2020-07-29,0.046280626071566834
6110,mostazal,2020-07-29,0.17056277056277055
8305,mulchen,2020-07-29,0.041819291819291816
8306,nacimiento,2020-07-29,0.08161764705882353
6305,nancagua,2020-07-29,0.0977891156462585
12401,natales,2020-07-29,0.0018315018315018315
6205,navidad,2020-07-29,NA
8307,negrete,2020-07-29,NA
16204,ninhue,2020-07-29,0.08571428571428572
16303,niquen,2020-07-29,NA
5506,nogales,2020-07-29,0.3265929448702558
9111,nueva imperial,2020-07-29,0.011862092507253797
13120,nunoa,2020-07-29,0.09103492924746323
6111,olivar,2020-07-29,0.15979000295770482
2202,ollague,2020-07-29,NA
5803,olmue,2020-07-29,0.42142857142857143
10301,osorno,2020-07-29,0.09872996146471916
4301,ovalle,2020-07-29,0.10786103389889945
13604,padre hurtado,2020-07-29,0.16450366913500844
9112,padre las casas,2020-07-29,0.02914947518606055
4105,paiguano,2020-07-29,NA
14107,paillaco,2020-07-29,0.027472527472527476
13404,paine,2020-07-29,0.14739137968642657
6306,palmilla,2020-07-29,NA
14108,panguipulli,2020-07-29,0.007518796992481201
5704,panquehue,2020-07-29,0.034755720470006184
5403,papudo,2020-07-29,0.19047619047619047
6206,paredones,2020-07-29,NA
7404,parral,2020-07-29,0.05745971434825924
13121,pedro aguirre cerda,2020-07-29,0.11288834081100871
7106,pelarco,2020-07-29,0.3691043083900227
7203,pelluhue,2020-07-29,0.09802102659245517
16105,pemuco,2020-07-29,0.02040816326530612
13605,penaflor,2020-07-29,0.19472613479085957
13122,penalolen,2020-07-29,0.14354753134706932
7107,pencahue,2020-07-29,0.07619047619047618
8107,penco,2020-07-29,0.18358951574709767
6307,peralillo,2020-07-29,NA
9113,perquenco,2020-07-29,NA
5404,petorca,2020-07-29,0.18333333333333332
6112,peumo,2020-07-29,0.1527956126270733
1405,pica,2020-07-29,0.22036584968915796
6113,pichidegua,2020-07-29,0.34092098377812663
6201,pichilemu,2020-07-29,0.047619047619047616
16106,pinto,2020-07-29,NA
13202,pirque,2020-07-29,0.0657482993197279
9114,pitrufquen,2020-07-29,0.020550038197097022
6308,placilla,2020-07-29,0.04897959183673469
16205,portezuelo,2020-07-29,0
12301,porvenir,2020-07-29,NA
1401,pozo almonte,2020-07-29,0.404547268579856
12302,primavera,2020-07-29,NA
13123,providencia,2020-07-29,0.09535149821796789
5105,puchuncavi,2020-07-29,0.12658730158730158
9115,pucon,2020-07-29,0.03781807893103574
13124,pudahuel,2020-07-29,0.14412471332326607
13201,puente alto,2020-07-29,0.12850252344873642
10101,puerto montt,2020-07-29,0.13611153254974412
10302,puerto octay,2020-07-29,0.10504201680672269
10109,puerto varas,2020-07-29,0.03483976981839613
6309,pumanque,2020-07-29,NA
4304,punitaqui,2020-07-29,0.035953300239014524
12101,punta arenas,2020-07-29,0.08106560301748801
9208,puren,2020-07-29,NA
10303,purranque,2020-07-29,0.02300556586270872
5705,putaendo,2020-07-29,0.07619047619047618
15201,putre,2020-07-29,NA
10304,puyehue,2020-07-29,0.10515873015873016
10209,quemchi,2020-07-29,NA
8308,quilaco,2020-07-29,NA
13125,quilicura,2020-07-29,0.19908228383475188
8309,quilleco,2020-07-29,0.1976190476190476
16107,quillon,2020-07-29,NA
5501,quillota,2020-07-29,0.209361105172551
5801,quilpue,2020-07-29,0.12852592563626675
10210,quinchao,2020-07-29,NA
6114,quinta de tilcoco,2020-07-29,0.24589490968801314
13126,quinta normal,2020-07-29,0.10432121738305505
5107,quintero,2020-07-29,0.1167027417027417
16201,quirihue,2020-07-29,0.051470588235294115
6101,rancagua,2020-07-29,0.1149712255056507
16206,ranquil,2020-07-29,NA
7305,rauco,2020-07-29,0.07584161869876155
13127,recoleta,2020-07-29,0.11009895958380671
9209,renaico,2020-07-29,0.17647058823529413
13128,renca,2020-07-29,0.12877289887254836
6115,rengo,2020-07-29,0.1581191010375163
6116,requinoa,2020-07-29,0.2744911142751674
7405,retiro,2020-07-29,0.12012987012987013
5303,rinconada,2020-07-29,0.08979591836734693
14204,rio bueno,2020-07-29,0.01913265306122449
7108,rio claro,2020-07-29,NA
4305,rio hurtado,2020-07-29,0.11363636363636363
10305,rio negro,2020-07-29,0.026562013694366636
7306,romeral,2020-07-29,0.07859605100047379
9116,saavedra,2020-07-29,NA
7307,sagrada familia,2020-07-29,0.0419501133786848
4204,salamanca,2020-07-29,0.13913953953272432
5601,san antonio,2020-07-29,0.15939898168158897
13401,san bernardo,2020-07-29,0.147163004005799
16301,san carlos,2020-07-29,0.05978466783538812
7109,san clemente,2020-07-29,0.05686448038222219
5304,san esteban,2020-07-29,0.0963718820861678
16304,san fabian,2020-07-29,NA
5701,san felipe,2020-07-29,0.11061641392216259
6301,san fernando,2020-07-29,0.20563256352413564
16108,san ignacio,2020-07-29,0.07268170426065163
7406,san javier,2020-07-29,0.19714555797505107
13129,san joaquin,2020-07-29,0.08588918309426896
13203,san jose de maipo,2020-07-29,0.25576039457618405
10306,san juan de la costa,2020-07-29,0.14299242424242423
13130,san miguel,2020-07-29,0.07619300572645712
16305,san nicolas,2020-07-29,0.09975579975579975
10307,san pablo,2020-07-29,0.14642857142857144
13505,san pedro,2020-07-29,0.03571428571428571
2203,san pedro de atacama,2020-07-29,NA
8108,san pedro de la paz,2020-07-29,0.15036880388076868
7110,san rafael,2020-07-29,0.015873015873015872
13131,san ramon,2020-07-29,0.1577369642246704
8310,san rosendo,2020-07-29,0.07142857142857142
6117,san vicente,2020-07-29,0.1857498248627281
8311,santa barbara,2020-07-29,0.16483516483516483
6310,santa cruz,2020-07-29,0.15318419150519474
8109,santa juana,2020-07-29,0.05
5706,santa maria,2020-07-29,0.12979148181011535
13101,santiago,2020-07-29,0.07533243823901323
5606,santo domingo,2020-07-29,NA
2103,sierra gorda,2020-07-29,NA
13601,talagante,2020-07-29,0.1424690326192016
7101,talca,2020-07-29,0.07994063109109394
8110,talcahuano,2020-07-29,0.14163291837451905
2104,taltal,2020-07-29,0.08242630385487529
9101,temuco,2020-07-29,0.047163580956352306
7308,teno,2020-07-29,0.15262862720845916
3103,tierra amarilla,2020-07-29,0.12362118122781433
13303,tiltil,2020-07-29,0.12686478100011933
8207,tirua,2020-07-29,0
2301,tocopilla,2020-07-29,0.037902224381816216
9118,tolten,2020-07-29,NA
8111,tome,2020-07-29,0.10122969477646131
9210,traiguen,2020-07-29,0.08599679187914482
16207,treguaco,2020-07-29,NA
8312,tucapel,2020-07-29,0.1372549019607843
14101,valdivia,2020-07-29,0.03389375299190565
3301,vallenar,2020-07-29,0.03821375882546934
5101,valparaiso,2020-07-29,0.19780147121146574
9211,victoria,2020-07-29,0.07001411349237434
4106,vicuna,2020-07-29,NA
9119,vilcun,2020-07-29,0.06659768802625946
7407,villa alegre,2020-07-29,0.11047880690737834
5804,villa alemana,2020-07-29,0.1989469494574747
9120,villarrica,2020-07-29,0.006211180124223602
5109,vina del mar,2020-07-29,0.17770544036144378
13132,vitacura,2020-07-29,0.07823400546659341
7408,yerbas buenas,2020-07-29,0.09623233908948195
8313,yumbel,2020-07-29,0.19228152799581372
16109,yungay,2020-07-29,0.09683873549419768
5405,zapallar,2020-07-29,NA
11201,aisen,2020-07-30,0.04696106207547855
5602,algarrobo,2020-07-30,0
13502,alhue,2020-07-30,0.1666702023844881
8314,alto biobio,2020-07-30,NA
3302,alto del carmen,2020-07-30,NA
1107,alto hospicio,2020-07-30,0.18982089847458009
10202,ancud,2020-07-30,0.008450453655933108
4103,andacollo,2020-07-30,0.009523809523809523
9201,angol,2020-07-30,0.0850121718116829
2101,antofagasta,2020-07-30,0.18603771468268107
8302,antuco,2020-07-30,NA
8202,arauco,2020-07-30,0.10310864123175933
15101,arica,2020-07-30,0.2748777783999569
13402,buin,2020-07-30,0.09884231808963971
16102,bulnes,2020-07-30,0.2220257724190693
5402,cabildo,2020-07-30,0.10476190476190476
12201,cabo de hornos,2020-07-30,NA
8303,cabrero,2020-07-30,0.09539200295502817
2201,calama,2020-07-30,0.15977178626001712
10102,calbuco,2020-07-30,0.08411071260076396
3102,caldera,2020-07-30,0.04237708600124708
5502,calera,2020-07-30,0.306586161865665
13403,calera de tango,2020-07-30,0.045919354679462496
5302,calle larga,2020-07-30,0.09095368916797489
15102,camarones,2020-07-30,NA
1402,camina,2020-07-30,NA
4202,canela,2020-07-30,0.08956916099773242
8203,canete,2020-07-30,0.07408967251734944
9102,carahue,2020-07-30,0.13068188678980364
5603,cartagena,2020-07-30,0.13275290761465877
5102,casablanca,2020-07-30,0.16153378838802074
10201,castro,2020-07-30,0.016631604016988846
5702,catemu,2020-07-30,0.14367747098839534
7201,cauquenes,2020-07-30,0.04825680272108843
13102,cerrillos,2020-07-30,0.12683611661670127
13103,cerro navia,2020-07-30,0.14253731844709713
10401,chaiten,2020-07-30,0.004081632653061224
3201,chanaral,2020-07-30,0.10335497835497835
7202,chanco,2020-07-30,0.023809523809523808
6302,chepica,2020-07-30,0.11060606060606061
8103,chiguayante,2020-07-30,0.09747023707808208
16101,chillan,2020-07-30,0.057884187752647455
16103,chillan viejo,2020-07-30,0.04784170078287726
6303,chimbarongo,2020-07-30,0.23134920634920633
9121,cholchol,2020-07-30,0.07619047619047618
16202,cobquecura,2020-07-30,NA
10103,cochamo,2020-07-30,NA
6102,codegua,2020-07-30,0.12806637806637805
16203,coelemu,2020-07-30,0.06873582766439909
16302,coihueco,2020-07-30,0.06408666415091774
6103,coinco,2020-07-30,0.17670926441541135
7402,colbun,2020-07-30,0.07756920581997982
1403,colchane,2020-07-30,NA
13301,colina,2020-07-30,0.10328652874219377
9202,collipulli,2020-07-30,0.030612244897959183
6104,coltauco,2020-07-30,0.2798580301685892
4302,combarbala,2020-07-30,NA
5103,con con,2020-07-30,0.16777767485398365
8101,concepcion,2020-07-30,0.12187515077068467
13104,conchali,2020-07-30,0.15694780474812586
7102,constitucion,2020-07-30,0.05546973069506815
8204,contulmo,2020-07-30,0
3101,copiapo,2020-07-30,0.24660745608874174
4102,coquimbo,2020-07-30,0.21587579809686855
8102,coronel,2020-07-30,0.1112271775112282
11101,coyhaique,2020-07-30,0.014819902319902321
9103,cunco,2020-07-30,0.02074631021999443
9203,curacautin,2020-07-30,0.07908163265306122
13503,curacavi,2020-07-30,0.08604160012668459
8205,curanilahue,2020-07-30,0.03301936159079016
9104,curarrehue,2020-07-30,NA
7103,curepto,2020-07-30,0.18253968253968253
7301,curico,2020-07-30,0.1251231943691504
10205,dalcahue,2020-07-30,NA
3202,diego de almagro,2020-07-30,NA
6105,donihue,2020-07-30,0.2112475759534583
13105,el bosque,2020-07-30,0.13459196375214297
16104,el carmen,2020-07-30,0.06141205285942128
13602,el monte,2020-07-30,0.13905399762959464
5604,el quisco,2020-07-30,0.02977974406545835
5605,el tabo,2020-07-30,NA
7104,empedrado,2020-07-30,NA
9204,ercilla,2020-07-30,0.1273671630814488
13106,estacion central,2020-07-30,0.13156649095456185
8104,florida,2020-07-30,0.12590266875981163
9105,freire,2020-07-30,0.04285714285714286
3303,freirina,2020-07-30,0.2571428571428571
10104,fresia,2020-07-30,0.1090183349319562
10105,frutillar,2020-07-30,0.08521877570303296
14202,futrono,2020-07-30,0
9106,galvarino,2020-07-30,NA
15202,general lagos,2020-07-30,NA
9107,gorbea,2020-07-30,0.00510204081632653
6106,graneros,2020-07-30,0.06785295349811479
5503,hijuelas,2020-07-30,0.34339826839826837
10403,hualaihue,2020-07-30,0.03571428571428571
7302,hualane,2020-07-30,0
8112,hualpen,2020-07-30,0.14773402744579814
8105,hualqui,2020-07-30,0.12879955012307953
1404,huara,2020-07-30,NA
3304,huasco,2020-07-30,0.020013055727341442
