Semana,Inicio_semana,Fin_semana,Origen,Cod_region_origen,Region_origen,Destino,Cod_region_destino,Region_destino,Operaciones,Pasajeros
7,2020-02-10,2020-02-16,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,3.0,467.0
8,2020-02-17,2020-02-23,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,3.0,469.0
9,2020-02-24,2020-03-01,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,2.0,338.0
9,2020-02-24,2020-03-01,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,1.0,153.0
10,2020-03-02,2020-03-08,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,2.0,296.0
11,2020-03-09,2020-03-15,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,2.0,262.0
12,2020-03-16,2020-03-22,Temuco,9,Araucanía,Punta Arenas,12,Magallanes,1.0,42.0
1,2020-01-01,2020-01-05,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,1.0,1.0
2,2020-01-06,2020-01-12,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,2.0,26.0
4,2020-01-20,2020-01-26,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,1.0,18.0
5,2020-01-27,2020-02-02,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,3.0,43.0
5,2020-01-27,2020-02-02,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,1.0,19.0
6,2020-02-03,2020-02-09,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,6.0,169.0
7,2020-02-10,2020-02-16,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,3.0,56.0
8,2020-02-17,2020-02-23,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,4.0,157.0
9,2020-02-24,2020-03-01,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,2.0,37.0
10,2020-03-02,2020-03-08,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,3.0,34.0
11,2020-03-09,2020-03-15,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,3.0,51.0
28,2020-07-06,2020-07-12,Puerto Natales,12,Magallanes,Punta Arenas,12,Magallanes,1.0,1.0
1,2020-01-01,2020-01-05,Concepción,8,Biobío,Balmaceda,11,Aysén,1.0,153.0
2,2020-01-06,2020-01-12,Concepción,8,Biobío,Balmaceda,11,Aysén,2.0,330.0
3,2020-01-13,2020-01-19,Concepción,8,Biobío,Balmaceda,11,Aysén,2.0,322.0
4,2020-01-20,2020-01-26,Concepción,8,Biobío,Balmaceda,11,Aysén,2.0,314.0
5,2020-01-27,2020-02-02,Concepción,8,Biobío,Balmaceda,11,Aysén,1.0,146.0
5,2020-01-27,2020-02-02,Concepción,8,Biobío,Balmaceda,11,Aysén,1.0,165.0
6,2020-02-03,2020-02-09,Concepción,8,Biobío,Balmaceda,11,Aysén,2.0,305.0
7,2020-02-10,2020-02-16,Concepción,8,Biobío,Balmaceda,11,Aysén,2.0,321.0
8,2020-02-17,2020-02-23,Concepción,8,Biobío,Balmaceda,11,Aysén,3.0,423.0
9,2020-02-24,2020-03-01,Concepción,8,Biobío,Balmaceda,11,Aysén,3.0,365.0
10,2020-03-02,2020-03-08,Concepción,8,Biobío,Balmaceda,11,Aysén,2.0,264.0
11,2020-03-09,2020-03-15,Concepción,8,Biobío,Balmaceda,11,Aysén,2.0,190.0
12,2020-03-16,2020-03-22,Concepción,8,Biobío,Balmaceda,11,Aysén,1.0,92.0
1,2020-01-01,2020-01-05,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,14.0,1809.0
2,2020-01-06,2020-01-12,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,22.0,2873.0
3,2020-01-13,2020-01-19,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,22.0,2982.0
4,2020-01-20,2020-01-26,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,22.0,2835.0
5,2020-01-27,2020-02-02,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,16.0,1953.0
5,2020-01-27,2020-02-02,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,6.0,764.0
6,2020-02-03,2020-02-09,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,21.0,2905.0
7,2020-02-10,2020-02-16,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,23.0,3107.0
8,2020-02-17,2020-02-23,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,22.0,3098.0
9,2020-02-24,2020-03-01,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,20.0,2592.0
9,2020-02-24,2020-03-01,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,2.0,238.0
10,2020-03-02,2020-03-08,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,18.0,2209.0
11,2020-03-09,2020-03-15,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,16.0,2044.0
12,2020-03-16,2020-03-22,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,12.0,1428.0
13,2020-03-23,2020-03-29,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,5.0,499.0
14,2020-03-30,2020-04-05,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,3.0,229.0
15,2020-04-06,2020-04-12,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,6.0,211.0
16,2020-04-13,2020-04-19,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,7.0,180.0
17,2020-04-20,2020-04-26,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,7.0,264.0
18,2020-04-27,2020-05-03,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,4.0,249.0
19,2020-05-04,2020-05-10,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,1.0,81.0
20,2020-05-11,2020-05-17,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,2.0,120.0
21,2020-05-18,2020-05-24,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,1.0,94.0
22,2020-05-25,2020-05-31,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,1.0,98.0
23,2020-06-01,2020-06-07,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,3.0,188.0
24,2020-06-08,2020-06-14,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,4.0,114.0
25,2020-06-15,2020-06-21,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,5.0,184.0
26,2020-06-22,2020-06-28,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,5.0,150.0
27,2020-06-29,2020-07-05,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,2.0,69.0
27,2020-06-29,2020-07-05,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,4.0,169.0
28,2020-07-06,2020-07-12,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,7.0,254.0
29,2020-07-13,2020-07-19,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,4.0,132.0
30,2020-07-20,2020-07-26,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,5.0,244.0
31,2020-07-27,2020-08-02,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,5.0,179.0
31,2020-07-27,2020-08-02,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,1.0,90.0
32,2020-08-03,2020-08-09,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,6.0,294.0
33,2020-08-10,2020-08-16,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,6.0,262.0
34,2020-08-17,2020-08-23,Puerto Montt,10,Los Lagos,Balmaceda,11,Aysén,7.0,312.0
1,2020-01-01,2020-01-05,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,65.0
2,2020-01-06,2020-01-12,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,161.0
3,2020-01-13,2020-01-19,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,149.0
4,2020-01-20,2020-01-26,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,144.0
5,2020-01-27,2020-02-02,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,123.0
6,2020-02-03,2020-02-09,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,130.0
7,2020-02-10,2020-02-16,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,141.0
8,2020-02-17,2020-02-23,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,121.0
9,2020-02-24,2020-03-01,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,103.0
10,2020-03-02,2020-03-08,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,93.0
11,2020-03-09,2020-03-15,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,77.0
12,2020-03-16,2020-03-22,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,29.0
13,2020-03-23,2020-03-29,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,35.0
14,2020-03-30,2020-04-05,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,7.0
15,2020-04-06,2020-04-12,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,21.0
16,2020-04-13,2020-04-19,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,14.0
17,2020-04-20,2020-04-26,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,30.0
18,2020-04-27,2020-05-03,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,20.0
19,2020-05-04,2020-05-10,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,12.0
20,2020-05-11,2020-05-17,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,19.0
21,2020-05-18,2020-05-24,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,28.0
23,2020-06-01,2020-06-07,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,29.0
24,2020-06-08,2020-06-14,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,2.0,17.0
25,2020-06-15,2020-06-21,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,1.0
26,2020-06-22,2020-06-28,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,10.0
27,2020-06-29,2020-07-05,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,12.0
27,2020-06-29,2020-07-05,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,12.0
29,2020-07-13,2020-07-19,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,6.0
31,2020-07-27,2020-08-02,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,11.0
32,2020-08-03,2020-08-09,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,6.0
33,2020-08-10,2020-08-16,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,2.0
34,2020-08-17,2020-08-23,Punta Arenas,12,Magallanes,Balmaceda,11,Aysén,1.0,10.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Balmaceda,11,Aysén,28.0,3937.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Balmaceda,11,Aysén,42.0,5754.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Balmaceda,11,Aysén,42.0,5893.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Balmaceda,11,Aysén,42.0,5902.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Balmaceda,11,Aysén,28.0,4124.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Balmaceda,11,Aysén,15.0,1949.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Balmaceda,11,Aysén,42.0,6379.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Balmaceda,11,Aysén,42.0,6199.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Balmaceda,11,Aysén,41.0,6089.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Balmaceda,11,Aysén,33.0,4253.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Balmaceda,11,Aysén,7.0,864.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Balmaceda,11,Aysén,30.0,3947.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Balmaceda,11,Aysén,27.0,3667.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Balmaceda,11,Aysén,20.0,1739.0
13,2020-03-23,2020-03-29,Santiago,13,Metropolitana,Balmaceda,11,Aysén,7.0,418.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Balmaceda,11,Aysén,2.0,71.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Balmaceda,11,Aysén,2.0,121.0
15,2020-04-06,2020-04-12,Santiago,13,Metropolitana,Balmaceda,11,Aysén,1.0,68.0
21,2020-05-18,2020-05-24,Santiago,13,Metropolitana,Balmaceda,11,Aysén,1.0,103.0
22,2020-05-25,2020-05-31,Santiago,13,Metropolitana,Balmaceda,11,Aysén,1.0,124.0
23,2020-06-01,2020-06-07,Santiago,13,Metropolitana,Balmaceda,11,Aysén,2.0,123.0
24,2020-06-08,2020-06-14,Santiago,13,Metropolitana,Balmaceda,11,Aysén,2.0,103.0
25,2020-06-15,2020-06-21,Santiago,13,Metropolitana,Balmaceda,11,Aysén,3.0,100.0
26,2020-06-22,2020-06-28,Santiago,13,Metropolitana,Balmaceda,11,Aysén,2.0,86.0
27,2020-06-29,2020-07-05,Santiago,13,Metropolitana,Balmaceda,11,Aysén,1.0,27.0
27,2020-06-29,2020-07-05,Santiago,13,Metropolitana,Balmaceda,11,Aysén,3.0,99.0
28,2020-07-06,2020-07-12,Santiago,13,Metropolitana,Balmaceda,11,Aysén,5.0,121.0
29,2020-07-13,2020-07-19,Santiago,13,Metropolitana,Balmaceda,11,Aysén,2.0,55.0
30,2020-07-20,2020-07-26,Santiago,13,Metropolitana,Balmaceda,11,Aysén,3.0,173.0
31,2020-07-27,2020-08-02,Santiago,13,Metropolitana,Balmaceda,11,Aysén,3.0,97.0
32,2020-08-03,2020-08-09,Santiago,13,Metropolitana,Balmaceda,11,Aysén,3.0,155.0
33,2020-08-10,2020-08-16,Santiago,13,Metropolitana,Balmaceda,11,Aysén,3.0,108.0
34,2020-08-17,2020-08-23,Santiago,13,Metropolitana,Balmaceda,11,Aysén,1.0,25.0
1,2020-01-01,2020-01-05,Temuco,9,Araucanía,Balmaceda,11,Aysén,2.0,258.0
2,2020-01-06,2020-01-12,Temuco,9,Araucanía,Balmaceda,11,Aysén,3.0,345.0
3,2020-01-13,2020-01-19,Temuco,9,Araucanía,Balmaceda,11,Aysén,3.0,347.0
4,2020-01-20,2020-01-26,Temuco,9,Araucanía,Balmaceda,11,Aysén,3.0,384.0
5,2020-01-27,2020-02-02,Temuco,9,Araucanía,Balmaceda,11,Aysén,2.0,277.0
5,2020-01-27,2020-02-02,Temuco,9,Araucanía,Balmaceda,11,Aysén,1.0,159.0
6,2020-02-03,2020-02-09,Temuco,9,Araucanía,Balmaceda,11,Aysén,3.0,419.0
7,2020-02-10,2020-02-16,Temuco,9,Araucanía,Balmaceda,11,Aysén,3.0,420.0
8,2020-02-17,2020-02-23,Temuco,9,Araucanía,Balmaceda,11,Aysén,3.0,420.0
9,2020-02-24,2020-03-01,Temuco,9,Araucanía,Balmaceda,11,Aysén,3.0,374.0
10,2020-03-02,2020-03-08,Temuco,9,Araucanía,Balmaceda,11,Aysén,2.0,230.0
11,2020-03-09,2020-03-15,Temuco,9,Araucanía,Balmaceda,11,Aysén,2.0,215.0
12,2020-03-16,2020-03-22,Temuco,9,Araucanía,Balmaceda,11,Aysén,2.0,217.0
13,2020-03-23,2020-03-29,Temuco,9,Araucanía,Balmaceda,11,Aysén,1.0,106.0
12,2020-03-16,2020-03-22,Puerto Montt,10,Los Lagos,Puerto Natales,12,Magallanes,1.0,17.0
15,2020-04-06,2020-04-12,Puerto Montt,10,Los Lagos,Puerto Natales,12,Magallanes,1.0,85.0
16,2020-04-13,2020-04-19,Puerto Montt,10,Los Lagos,Puerto Natales,12,Magallanes,1.0,92.0
1,2020-01-01,2020-01-05,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,1.0,5.0
2,2020-01-06,2020-01-12,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,2.0,26.0
4,2020-01-20,2020-01-26,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,2.0,20.0
5,2020-01-27,2020-02-02,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,3.0,43.0
5,2020-01-27,2020-02-02,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,1.0,19.0
6,2020-02-03,2020-02-09,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,6.0,169.0
7,2020-02-10,2020-02-16,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,4.0,139.0
8,2020-02-17,2020-02-23,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,4.0,73.0
9,2020-02-24,2020-03-01,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,2.0,37.0
10,2020-03-02,2020-03-08,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,3.0,34.0
11,2020-03-09,2020-03-15,Punta Arenas,12,Magallanes,Puerto Natales,12,Magallanes,3.0,51.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,9.0,1443.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,13.0,2141.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,13.0,2188.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,14.0,2286.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,10.0,1616.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,4.0,682.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,14.0,2270.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,14.0,2310.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,14.0,2389.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,11.0,1759.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,3.0,493.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,8.0,1296.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,9.0,1114.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Puerto Natales,12,Magallanes,2.0,136.0
12,2020-03-16,2020-03-22,Temuco,9,Araucanía,Puerto Natales,12,Magallanes,1.0,13.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,10.0,2755.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,12.0,3253.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,13.0,3361.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,13.0,3438.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,9.0,2504.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,4.0,1192.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,12.0,3333.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,12.0,3170.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,12.0,3276.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,10.0,2661.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,2.0,527.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,12.0,3110.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,12.0,3065.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,2.0,329.0
13,2020-03-23,2020-03-29,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,1.0,1.0
17,2020-04-20,2020-04-26,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,2.0,417.0
20,2020-05-11,2020-05-17,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,1.0,33.0
22,2020-05-25,2020-05-31,Santiago,13,Metropolitana,Isla de Pascua,5,Valparaíso,1.0,5.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Castro,10,Los Lagos,4.0,578.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Castro,10,Los Lagos,5.0,780.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Castro,10,Los Lagos,5.0,731.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Castro,10,Los Lagos,5.0,749.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Castro,10,Los Lagos,3.0,451.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Castro,10,Los Lagos,2.0,316.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Castro,10,Los Lagos,5.0,720.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Castro,10,Los Lagos,5.0,725.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Castro,10,Los Lagos,5.0,751.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Castro,10,Los Lagos,4.0,513.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Castro,10,Los Lagos,1.0,144.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Castro,10,Los Lagos,5.0,726.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Castro,10,Los Lagos,5.0,711.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Castro,10,Los Lagos,5.0,391.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Osorno,10,Los Lagos,12.0,1733.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Osorno,10,Los Lagos,18.0,2578.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Osorno,10,Los Lagos,18.0,2774.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Osorno,10,Los Lagos,18.0,2752.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Osorno,10,Los Lagos,13.0,1937.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Osorno,10,Los Lagos,6.0,879.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Osorno,10,Los Lagos,19.0,2755.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Osorno,10,Los Lagos,19.0,2794.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Osorno,10,Los Lagos,19.0,2804.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Osorno,10,Los Lagos,16.0,2185.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Osorno,10,Los Lagos,3.0,406.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Osorno,10,Los Lagos,12.0,1717.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Osorno,10,Los Lagos,11.0,1619.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Osorno,10,Los Lagos,7.0,548.0
1,2020-01-01,2020-01-05,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,28.0,3502.0
2,2020-01-06,2020-01-12,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,40.0,5134.0
3,2020-01-13,2020-01-19,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,40.0,5526.0
4,2020-01-20,2020-01-26,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,39.0,5411.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,26.0,3799.0
5,2020-01-27,2020-02-02,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,12.0,1750.0
6,2020-02-03,2020-02-09,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,39.0,5575.0
7,2020-02-10,2020-02-16,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,39.0,5493.0
8,2020-02-17,2020-02-23,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,39.0,5526.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,32.0,4172.0
9,2020-02-24,2020-03-01,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,7.0,814.0
10,2020-03-02,2020-03-08,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,25.0,3513.0
11,2020-03-09,2020-03-15,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,22.0,3162.0
12,2020-03-16,2020-03-22,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,11.0,690.0
13,2020-03-23,2020-03-29,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,2.0,55.0
14,2020-03-30,2020-04-05,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,1.0,43.0
15,2020-04-06,2020-04-12,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,1.0,34.0
16,2020-04-13,2020-04-19,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,1.0,27.0
17,2020-04-20,2020-04-26,Santiago,13,Metropolitana,Valdivia,14,Los Ríos,1.0,37.0
